Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Global_Sales
Mat Hoffman's Pro BMX,PS,2001.0,Sports,Activision,0.3,0.2,0.0,0.54
Lego Star Wars: The Force Awakens,PS4,2016.0,Action,Warner Bros. Interactive Entertainment,0.14,0.32,0.0,0.54
Epic Mickey 2: The Power of Two,X360,2012.0,Action,Disney Interactive Studios,0.32,0.17,0.0,0.54
Popeye,2600,1982.0,Platform,Parker Bros.,0.5,0.03,0.0,0.54
Magician's Quest: Mysterious Times,DS,2008.0,Role-Playing,Konami Digital Entertainment,0.04,0.01,0.48,0.54
The Hobbit,PS2,2003.0,Platform,Vivendi Games,0.26,0.2,0.0,0.54
War of the Monsters,PS2,2003.0,Fighting,Sony Computer Entertainment,0.26,0.2,0.0,0.54
Tales of Symphonia: Dawn of the New World,Wii,2008.0,Role-Playing,Namco Bandai Games,0.22,0.05,0.24,0.54
The Incredible Hulk: Ultimate Destruction,PS2,2005.0,Action,Vivendi Games,0.26,0.2,0.0,0.54
Star Wars Battlefront (2015),PC,2015.0,Shooter,Electronic Arts,0.13,0.37,0.0,0.54
"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare",SAT,1998.0,Adventure,Sega,0.0,0.0,0.53,0.53
Jewel Master Egypt,DS,2009.0,Puzzle,Rondomedia,0.21,0.27,0.0,0.53
Time Crisis II,PS2,2001.0,Shooter,Namco Bandai Games,0.26,0.2,0.0,0.53
Clock Tower,PS,1996.0,Adventure,ASCII Entertainment,0.07,0.05,0.38,0.53
NCAA March Madness 06,PS2,2005.0,Sports,Electronic Arts,0.45,0.02,0.0,0.53
SpongeBob SquarePants featuring Nicktoons: Globs of Doom,Wii,2008.0,Action,THQ,0.49,0.0,0.0,0.53
Jampack Volume 11,PS2,2004.0,Misc,Sony Computer Entertainment,0.26,0.2,0.0,0.53
Dragon's Crown,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.25,0.07,0.17,0.53
Tactics Ogre: Let Us Cling Together,PSP,2010.0,Role-Playing,Square Enix,0.15,0.07,0.27,0.53
Legacy of Kain: Defiance,PS2,2003.0,Action,Eidos Interactive,0.26,0.2,0.0,0.53
NCAA March Madness 2005,PS2,2004.0,Sports,Electronic Arts,0.44,0.02,0.0,0.53
007 Racing,PS,2000.0,Racing,Electronic Arts,0.3,0.2,0.0,0.53
Conflict: Vietnam,PS2,2004.0,Shooter,SCi,0.26,0.2,0.0,0.53
2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,XB,2004.0,Misc,Sega,0.4,0.11,0.0,0.53
Mystery Dungeon: Shiren the Wanderer,DS,2006.0,Role-Playing,Sega,0.18,0.0,0.33,0.53
SimAnimals,DS,2009.0,Simulation,Electronic Arts,0.26,0.21,0.0,0.53
MLB SlugFest 20-04,PS2,2003.0,Sports,Midway Games,0.26,0.2,0.0,0.53
Gex 3: Deep Cover Gecko,PS,1999.0,Platform,Eidos Interactive,0.3,0.2,0.0,0.53
NASCAR 09,PS2,2008.0,Racing,Electronic Arts,0.26,0.2,0.0,0.53
Blitz: The League,XB,2004.0,Sports,Midway Games,0.4,0.11,0.0,0.53
Jampack Vol. 2,PS,1996.0,Misc,Sony Computer Entertainment,0.3,0.2,0.0,0.53
LEGO Jurassic World,WiiU,2015.0,Action,Warner Bros. Interactive Entertainment,0.28,0.19,0.02,0.53
Sesame Street: Once Upon A Monster,X360,2011.0,Misc,Warner Bros. Interactive Entertainment,0.39,0.1,0.0,0.53
Virtual Soccer,SNES,1993.0,Sports,Hudson Soft,0.0,0.0,0.53,0.53
Romance of the Three Kingdoms IV: Wall of Fire,SNES,1994.0,Strategy,Tecmo Koei,0.0,0.0,0.53,0.53
Winning Post,SNES,1993.0,Sports,Tecmo Koei,0.0,0.0,0.53,0.53
Peter Jackson's King Kong: The Official Game of the Movie,XB,2005.0,Action,Ubisoft,0.34,0.17,0.0,0.53
SingStar Dance,PS3,2010.0,Misc,Sony Computer Entertainment,0.09,0.32,0.0,0.53
Kirby and the Rainbow Curse,WiiU,2015.0,Platform,Nintendo,0.23,0.14,0.12,0.53
Burnout Revenge,XB,2005.0,Racing,Electronic Arts,0.32,0.19,0.0,0.53
FIFA 12,PSP,2011.0,Sports,Electronic Arts,0.12,0.26,0.02,0.53
Medal of Honor: European Assault,XB,2005.0,Shooter,Electronic Arts,0.32,0.19,0.0,0.53
Batman: Arkham City,PC,2011.0,Action,Warner Bros. Interactive Entertainment,0.16,0.28,0.0,0.53
Ty the Tasmanian Tiger 2: Bush Rescue,PS2,2004.0,Platform,Electronic Arts,0.26,0.2,0.0,0.53
The Lord of the Rings: The Fellowship of the Ring,XB,2002.0,Action,Universal Interactive,0.31,0.19,0.0,0.53
NBA 06,PS2,2005.0,Sports,Sony Computer Entertainment,0.26,0.2,0.0,0.53
Sonic & All-Stars Racing Transformed,WiiU,2012.0,Racing,Sega,0.2,0.27,0.02,0.53
Spider-Man,N64,2000.0,Action,Activision,0.43,0.09,0.0,0.53
We Cheer,Wii,2008.0,Simulation,505 Games,0.48,0.0,0.0,0.53
Tom Clancy's Ghost Recon Advanced Warfighter 2,PSP,2007.0,Shooter,Ubisoft,0.35,0.1,0.0,0.53
X-Men Legends,GC,2004.0,Role-Playing,Activision,0.41,0.11,0.0,0.53
Alice in Wonderland,Wii,2010.0,Adventure,Disney Interactive Studios,0.27,0.21,0.0,0.53
Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,DS,2010.0,Simulation,Electronic Arts,0.5,0.0,0.0,0.53
Front Mission 2,PS,1997.0,Strategy,SquareSoft,0.0,0.0,0.49,0.53
Bulletstorm,PS3,2011.0,Shooter,Electronic Arts,0.23,0.2,0.01,0.53
F.E.A.R. 2: Project Origin,X360,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.32,0.15,0.0,0.53
Tiger Woods PGA Tour 11,X360,2010.0,Sports,Electronic Arts,0.28,0.2,0.0,0.53
Stuntman: Ignition,PS3,2007.0,Racing,THQ,0.17,0.26,0.0,0.53
Are You Smarter Than A 5th Grader?,DS,2007.0,Misc,Mindscape,0.48,0.0,0.0,0.53
F1 2009,PSP,2009.0,Racing,Codemasters,0.08,0.29,0.0,0.53
Oni,PS2,2001.0,Action,Take-Two Interactive,0.26,0.2,0.0,0.53
The Lord of the Rings: The Two Towers,GC,2002.0,Action,Electronic Arts,0.41,0.11,0.0,0.53
Juiced,PS2,2005.0,Racing,THQ,0.26,0.2,0.0,0.53
The Warriors,PS2,2005.0,Action,Take-Two Interactive,0.44,0.02,0.0,0.53
Batman: Arkham Origins Blackgate,PSV,2013.0,Action,Warner Bros. Interactive Entertainment,0.2,0.2,0.0,0.53
J-League Soccer: Prime Goal 2,SNES,1994.0,Sports,Namco Bandai Games,0.0,0.0,0.53,0.53
Go Diego Go! Safari Rescue,Wii,2008.0,Action,Take-Two Interactive,0.48,0.01,0.0,0.53
The Walking Dead: Survival Instinct,PS3,2013.0,Shooter,Activision,0.28,0.17,0.0,0.53
Picross 3D,DS,2009.0,Puzzle,Nintendo,0.3,0.03,0.16,0.53
Just Dance 2015,XOne,2014.0,Misc,Ubisoft,0.35,0.13,0.0,0.53
Silent Hill: Origins,PSP,2007.0,Action,Konami Digital Entertainment,0.22,0.16,0.04,0.53
NASCAR 2000,N64,1999.0,Racing,Electronic Arts,0.49,0.03,0.0,0.53
Wayne Gretzky's 3D Hockey,N64,1996.0,Sports,Nintendo,0.49,0.03,0.0,0.53
Pachi-Slot Aruze Oukoku 4,PS,2000.0,Misc,Aruze Corp,0.0,0.0,0.49,0.53
Return to Castle Wolfenstein: Operation Resurrection,PS2,2003.0,Shooter,Activision,0.26,0.2,0.0,0.53
Mario Tennis: Power Tour,GBA,2005.0,Sports,Nintendo,0.24,0.09,0.19,0.52
Seaman,DC,1999.0,Simulation,Sega,0.0,0.0,0.52,0.52
Guinness World Records: The Videogame,DS,2008.0,Action,Warner Bros. Interactive Entertainment,0.47,0.01,0.0,0.52
The Grinch,PS,1999.0,Adventure,Konami Digital Entertainment,0.29,0.2,0.0,0.52
GT Pro Series,Wii,2006.0,Racing,Ubisoft,0.46,0.01,0.02,0.52
Tales of Destiny,PS2,2006.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.52,0.52
Spectrobes: Beyond the Portals,DS,2008.0,Role-Playing,Disney Interactive Studios,0.37,0.11,0.0,0.52
Classic Word Games,DS,2009.0,Misc,Ubisoft,0.09,0.37,0.0,0.52
Naruto Shippuden: Clash of Ninja Revolution 3,Wii,2009.0,Fighting,Nintendo,0.45,0.04,0.0,0.52
Fight Night Round 3,PSP,2006.0,Fighting,Electronic Arts,0.46,0.02,0.0,0.52
The Golden Compass,PS2,2007.0,Action,Sega,0.13,0.0,0.0,0.52
Final Fantasy Chronicles,PS,2001.0,Role-Playing,Square,0.29,0.2,0.0,0.52
NBA Live 08,X360,2007.0,Sports,Electronic Arts,0.47,0.0,0.0,0.52
Syphon Filter 3,PS,2001.0,Shooter,Sony Computer Entertainment,0.29,0.2,0.0,0.52
Star Wars Battlefront: Elite Squadron,DS,2009.0,Shooter,LucasArts,0.44,0.04,0.0,0.52
Metal Gear Solid 2: Substance,PS2,2002.0,Action,Konami Digital Entertainment,0.18,0.14,0.16,0.52
We Love Katamari,PS2,2005.0,Puzzle,Electronic Arts,0.26,0.2,0.0,0.52
NCAA Football 2003,XB,2002.0,Sports,Electronic Arts,0.39,0.11,0.0,0.52
Way of the Samurai 3,PS3,2008.0,Action,Gamebridge,0.18,0.08,0.22,0.52
NBA Live 09,PS3,2008.0,Sports,Electronic Arts,0.46,0.0,0.02,0.52
DC Universe Online,PS3,2011.0,Role-Playing,Sony Online Entertainment,0.35,0.12,0.0,0.52
Ready 2 Rumble Boxing: Round 2,PS,2000.0,Fighting,Midway Games,0.29,0.2,0.0,0.52
Mega Man 6,NES,1993.0,Platform,Capcom,0.28,0.07,0.16,0.52
Mission: Impossible,PS,1999.0,Action,Infogrames,0.29,0.2,0.0,0.52
Final Fantasy Explorers,3DS,2014.0,Role-Playing,Square Enix,0.15,0.07,0.28,0.52
Rival Schools: United By Fate,PS,1998.0,Fighting,Capcom,0.12,0.08,0.28,0.52
Bully: Scholarship Edition,Wii,2008.0,Action,Take-Two Interactive,0.17,0.29,0.0,0.52
IL-2 Sturmovik: Birds of Prey,X360,2009.0,Simulation,505 Games,0.23,0.24,0.0,0.52
PlayStation All-Stars Battle Royale,PSV,2012.0,Action,Sony Computer Entertainment,0.26,0.15,0.01,0.52
Ratatouille,PS3,2007.0,Action,THQ,0.09,0.32,0.0,0.52
Cars Toon: Mater's Tall Tales,Wii,2010.0,Misc,Disney Interactive Studios,0.46,0.02,0.0,0.52
Kung Fu Panda,PS3,2008.0,Action,Activision,0.21,0.21,0.0,0.52
Swing Away Golf,PS2,2000.0,Sports,Electronic Arts,0.17,0.13,0.18,0.52
J-League Pro Soccer Club o Tsukurou! 3,PS2,2003.0,Sports,Sega,0.0,0.0,0.52,0.52
Tomb Raider: Legend,PS2,2006.0,Action,Eidos Interactive,0.25,0.19,0.02,0.52
Ratatouille,Wii,2007.0,Action,THQ,0.44,0.04,0.0,0.52
Freedom Fighters,PS2,2003.0,Shooter,Electronic Arts,0.25,0.2,0.0,0.52
Gun,XB,2005.0,Shooter,Activision,0.38,0.12,0.0,0.52
That's So Raven 2: Supernatural Style,GBA,2005.0,Adventure,Disney Interactive Studios,0.37,0.14,0.0,0.52
Lair,PS3,2007.0,Action,Sony Computer Entertainment,0.36,0.04,0.08,0.52
Madden NFL 07,PS3,2006.0,Sports,Electronic Arts,0.47,0.0,0.01,0.52
The Punisher,PS2,2005.0,Action,THQ,0.25,0.2,0.0,0.52
Front Mission 3,PS,1999.0,Strategy,SquareSoft,0.1,0.07,0.31,0.52
Kenkou Ouen Recipe 1000: DS Kondate Zenshuu,DS,2006.0,Misc,Nintendo,0.0,0.0,0.52,0.52
SSX On Tour,PS2,2005.0,Sports,Electronic Arts,0.25,0.2,0.0,0.52
Tony Hawk's Pro Skater 3,GBA,2002.0,Sports,Activision,0.37,0.14,0.0,0.52
Harry Potter and the Prisoner of Azkaban,GBA,2004.0,Action,Electronic Arts,0.37,0.14,0.0,0.52
Petz: Hamsterz Life 2,DS,2007.0,Misc,Ubisoft,0.48,0.0,0.0,0.52
Omega Boost,PS,1999.0,Shooter,Sony Computer Entertainment,0.17,0.11,0.2,0.52
The Sims 2: Open for Business,PC,2006.0,Simulation,Electronic Arts,0.46,0.05,0.0,0.52
Iron Man,DS,2008.0,Action,Sega,0.35,0.12,0.0,0.52
NFL 2K3,XB,2002.0,Sports,Sega,0.38,0.11,0.0,0.52
NBA Live 2002,PS,2001.0,Sports,Electronic Arts,0.29,0.19,0.0,0.52
Jampack Winter 2002,PS2,2002.0,Misc,Sony Computer Entertainment,0.25,0.2,0.0,0.52
My Word Coach,Wii,2007.0,Misc,Ubisoft,0.46,0.02,0.0,0.51
Way of the Samurai,PS2,2002.0,Action,Eidos Interactive,0.13,0.1,0.25,0.51
Dragon Age: Origins,PC,2009.0,Role-Playing,Electronic Arts,0.0,0.46,0.0,0.51
Naruto Shippuden: Ultimate Ninja Storm 3,X360,2013.0,Fighting,Namco Bandai Games,0.29,0.17,0.01,0.51
Pac-Man Fever,PS2,2001.0,Misc,Sony Computer Entertainment,0.25,0.2,0.0,0.51
The LEGO Movie Videogame,XOne,2014.0,Action,Warner Bros. Interactive Entertainment,0.34,0.13,0.0,0.51
The 3rd Birthday,PSP,2010.0,Role-Playing,Square Enix,0.13,0.07,0.27,0.51
Prince of Persia Trilogy,PS3,2010.0,Action,Ubisoft,0.17,0.25,0.0,0.51
International Track & Field,PS,1996.0,Sports,Konami Digital Entertainment,0.08,0.05,0.35,0.51
100 All-Time Favorites,DS,2009.0,Puzzle,Ubisoft,0.35,0.12,0.0,0.51
HSX HyperSonic.Xtreme,PS2,2002.0,Racing,Midas Interactive Entertainment,0.25,0.2,0.0,0.51
StarCraft II: Legacy of the Void,PC,2015.0,Strategy,Activision,0.18,0.29,0.0,0.51
Tiger Woods PGA Tour 13,X360,2012.0,Sports,Electronic Arts,0.29,0.18,0.0,0.51
SoulCalibur: Broken Destiny,PSP,2009.0,Fighting,Namco Bandai Games,0.12,0.2,0.07,0.51
The Saboteur,X360,2009.0,Action,Electronic Arts,0.26,0.21,0.0,0.51
Lords of the Fallen,PS4,2014.0,Role-Playing,Square Enix,0.17,0.23,0.02,0.51
Pro Evolution Soccer 2010,Wii,2009.0,Sports,Konami Digital Entertainment,0.12,0.27,0.06,0.51
Goldeneye 007: Reloaded,X360,2011.0,Shooter,Activision,0.25,0.21,0.0,0.51
Jam With the Band,DS,2008.0,Misc,Nintendo,0.0,0.0,0.51,0.51
Madden NFL 2004,GC,2003.0,Sports,Electronic Arts,0.4,0.1,0.0,0.51
Jikkyou Powerful Pro Yakyuu 10,PS2,2003.0,Sports,Konami Digital Entertainment,0.0,0.0,0.51,0.51
Summoner,PS2,2000.0,Role-Playing,THQ,0.25,0.2,0.0,0.51
Virtual Pool,PS,1997.0,Sports,Interplay,0.28,0.19,0.0,0.51
NBA Live 07,PSP,2006.0,Sports,Electronic Arts,0.47,0.0,0.0,0.51
Sega Bass Fishing,Wii,2008.0,Sports,Sega,0.46,0.01,0.0,0.51
Fire Emblem: Radiant Dawn,Wii,2007.0,Strategy,Nintendo,0.28,0.03,0.17,0.51
Dynasty Warriors,PSP,2004.0,Action,Tecmo Koei,0.18,0.01,0.3,0.51
"SpongeBob SquarePants: Lights, Camera, Pants!",GBA,2005.0,Misc,THQ,0.37,0.14,0.0,0.51
Dragon Ball: Raging Blast,X360,2009.0,Fighting,Namco Bandai Games,0.36,0.09,0.02,0.51
Rugrats: Scavenger Hunt,N64,1999.0,Misc,THQ,0.41,0.09,0.0,0.51
Wrecking Crew,NES,1985.0,Platform,Nintendo,0.0,0.0,0.51,0.51
International Superstar Soccer 2000 (All region sales),N64,1999.0,Sports,Konami Digital Entertainment,0.01,0.26,0.22,0.51
Major League Baseball 2K10,X360,2010.0,Sports,Take-Two Interactive,0.47,0.0,0.0,0.51
Monsters vs. Aliens,DS,2009.0,Action,Activision,0.33,0.13,0.0,0.51
"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",PS3,2010.0,Shooter,Activision,0.24,0.19,0.0,0.51
SpongeBob SquarePants: Creature from the Krusty Krab,Wii,2006.0,Platform,THQ,0.45,0.02,0.0,0.51
Lost: Via Domus,PS3,2008.0,Action,Ubisoft,0.19,0.23,0.0,0.51
NBA Live 2004,XB,2003.0,Sports,Electronic Arts,0.44,0.04,0.0,0.51
Dai-4-Ji Super Robot Taisen S,PS,1996.0,Strategy,Banpresto,0.0,0.0,0.48,0.51
Disney's Kim Possible: Revenge of Monkey Fist,GBA,2002.0,Platform,THQ,0.37,0.14,0.0,0.51
WWE SmackDown vs. RAW 2007,X360,2006.0,Fighting,THQ,0.44,0.03,0.0,0.51
Ace Combat Zero: The Belkan War,PS2,2006.0,Simulation,Namco Bandai Games,0.15,0.12,0.2,0.51
R.U.S.E.,PS3,2010.0,Strategy,Ubisoft,0.18,0.22,0.02,0.51
Disgaea 3: Absence of Justice,PS3,2008.0,Role-Playing,Square Enix,0.32,0.04,0.11,0.51
Test Drive Unlimited,PSP,2007.0,Racing,Atari,0.08,0.28,0.0,0.51
LEGO Dimensions,WiiU,2015.0,Action,Warner Bros. Interactive Entertainment,0.3,0.16,0.0,0.51
Picross DS,DS,2007.0,Puzzle,Nintendo,0.17,0.02,0.3,0.51
Final Fantasy II Anniversary Edition,PSP,2007.0,Role-Playing,Square Enix,0.36,0.03,0.07,0.51
NHL 07,PS2,2006.0,Sports,Electronic Arts,0.42,0.02,0.0,0.51
Harry Potter and the Half-Blood Prince,PSP,2009.0,Action,Electronic Arts,0.18,0.21,0.0,0.51
Quantum Break,XOne,2016.0,Action,Microsoft Game Studios,0.27,0.19,0.01,0.51
NBA 2K11,Wii,2010.0,Action,Take-Two Interactive,0.47,0.01,0.0,0.51
World Championship Poker,XB,2004.0,Misc,Crave Entertainment,0.37,0.11,0.0,0.51
The BIGS,PS2,2007.0,Sports,Take-Two Interactive,0.25,0.19,0.0,0.51
Final Fantasy,WS,2000.0,Role-Playing,SquareSoft,0.0,0.0,0.51,0.51
Burnout Revenge,X360,2006.0,Racing,Electronic Arts,0.42,0.05,0.0,0.51
Rory McIlroy PGA Tour,PS4,2015.0,Action,Electronic Arts,0.18,0.24,0.0,0.51
Euro Truck Simulator,PC,2008.0,Simulation,Rondomedia,0.0,0.42,0.0,0.51
Dragon Ball Z: Supersonic Warriors,GBA,2004.0,Fighting,Atari,0.36,0.13,0.0,0.51
Dishonored,PC,2012.0,Action,Bethesda Softworks,0.26,0.19,0.0,0.51
Paws & Claws: Dogs & Cats Best Friends,DS,2007.0,Simulation,THQ,0.46,0.01,0.0,0.51
NBA Ballers,XB,2004.0,Sports,Midway Games,0.37,0.11,0.0,0.51
Silent Hill 4: The Room,PS2,2004.0,Action,Konami Digital Entertainment,0.25,0.19,0.0,0.51
River Raid II,2600,1988.0,Shooter,Activision,0.47,0.03,0.0,0.51
Capcom Classics Collection,PS2,2005.0,Misc,Capcom,0.22,0.17,0.05,0.51
Guitar Hero Live,XOne,2015.0,Misc,Activision,0.29,0.17,0.0,0.51
Wolfenstein: The New Order,PS3,2014.0,Shooter,Bethesda Softworks,0.14,0.25,0.02,0.51
Monopoly Party,PS2,2002.0,Misc,Infogrames,0.25,0.19,0.0,0.51
Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,DS,2009.0,Adventure,GSP,0.12,0.33,0.0,0.51
NHL FaceOff 98,PS,1997.0,Sports,Sony Computer Entertainment,0.28,0.19,0.0,0.51
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,GBA,2004.0,Action,THQ,0.36,0.13,0.0,0.5
F1 2012,X360,2012.0,Racing,Codemasters,0.1,0.35,0.0,0.5
NHL 09,X360,2008.0,Sports,Electronic Arts,0.45,0.01,0.0,0.5
Sonic Riders,PS2,2006.0,Racing,Sega,0.42,0.02,0.0,0.5
Looney Tunes: Back in Action,PS2,2003.0,Platform,Warner Bros. Interactive Entertainment,0.25,0.19,0.0,0.5
Midnight Magic,2600,1983.0,Action,Atari,0.47,0.03,0.0,0.5
Alice: Madness Returns,X360,2011.0,Adventure,Electronic Arts,0.27,0.15,0.04,0.5
Pro Evolution Soccer 2012,X360,2011.0,Action,Konami Digital Entertainment,0.1,0.34,0.0,0.5
Tiger Woods PGA Tour 07,PS3,2006.0,Sports,Electronic Arts,0.31,0.12,0.0,0.5
Midnight Club II,XB,2003.0,Racing,Take-Two Interactive,0.42,0.06,0.0,0.5
Atelier Rorona: Alchemist of Arland,PS3,2009.0,Role-Playing,Nippon Ichi Software,0.22,0.12,0.11,0.5
Monster Hunter Freedom 2,PS3,2011.0,Role-Playing,Capcom,0.0,0.0,0.5,0.5
Dragon Ball Z: Supersonic Warriors 2,DS,2005.0,Fighting,Atari,0.14,0.02,0.32,0.5
Avatar: The Last Airbender,GC,2006.0,Adventure,THQ,0.39,0.1,0.0,0.5
Blue's Clues: Blue's Big Musical,PS,2001.0,Misc,THQ,0.28,0.19,0.0,0.5
The Mummy Returns,PS2,2001.0,Action,Universal Interactive,0.25,0.19,0.0,0.5
Hitman: Blood Money,PS2,2006.0,Action,Eidos Interactive,0.25,0.19,0.0,0.5
Disney Sing It,PS2,2008.0,Misc,Disney Interactive Studios,0.25,0.19,0.0,0.5
Chopper Command,2600,1982.0,Shooter,Activision,0.47,0.03,0.0,0.5
Activision Anthology,PS2,2002.0,Misc,Activision,0.25,0.19,0.0,0.5
Crash: Mind Over Mutant,PS2,2008.0,Platform,Vivendi Games,0.25,0.19,0.0,0.5
WWE 2K16,X360,2015.0,Sports,Take-Two Interactive,0.27,0.19,0.0,0.5
LEGO The Hobbit,X360,2014.0,Action,Warner Bros. Interactive Entertainment,0.2,0.26,0.0,0.5
Babysitting Mama,Wii,2010.0,Simulation,505 Games,0.34,0.12,0.0,0.5
Boogie,Wii,2007.0,Misc,Electronic Arts,0.43,0.03,0.0,0.5
Theatrhythm: Final Fantasy,3DS,2012.0,Misc,Square Enix,0.22,0.07,0.18,0.5
Bleach: Soul Resurreccion,PS3,2011.0,Fighting,Nippon Ichi Software,0.27,0.11,0.07,0.5
Madden NFL 07,Wii,2006.0,Sports,Electronic Arts,0.46,0.0,0.0,0.5
Rugrats in Paris: The Movie,N64,2000.0,Action,THQ,0.4,0.09,0.0,0.5
Dance Dance Revolution Universe 2,X360,2007.0,Simulation,Konami Digital Entertainment,0.46,0.01,0.0,0.5
Star Wars: Jedi Starfighter,PS2,2002.0,Simulation,Activision,0.24,0.19,0.0,0.5
Tactics Ogre: The Knight of Lodis,GBA,2001.0,Role-Playing,Nintendo,0.13,0.05,0.31,0.5
Fortune Street,Wii,2011.0,Misc,Nintendo,0.27,0.04,0.17,0.5
Super Robot Taisen MX,PS2,2004.0,Strategy,Banpresto,0.0,0.0,0.5,0.5
Alice in Wonderland,DS,2010.0,Adventure,Disney Interactive Studios,0.27,0.18,0.0,0.5
NBA Street Homecourt,X360,2007.0,Sports,Electronic Arts,0.45,0.01,0.0,0.5
Spider-Man 2,DS,2004.0,Action,Activision,0.41,0.02,0.03,0.5
Bases Loaded '96: Double Header,PS,1995.0,Sports,Jaleco,0.28,0.19,0.0,0.5
Dead or Alive Ultimate,XB,2004.0,Fighting,Tecmo Koei,0.3,0.1,0.08,0.5
RPG Maker,PS,1997.0,Role-Playing,ASCII Entertainment,0.11,0.07,0.29,0.5
FIFA 14,PSV,2013.0,Sports,Electronic Arts,0.11,0.25,0.01,0.5
Star Wars: Clone Wars,PS2,2002.0,Shooter,LucasArts,0.24,0.19,0.0,0.5
The Saboteur,PS3,2009.0,Action,Electronic Arts,0.2,0.22,0.0,0.5
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,PS2,2004.0,Action,THQ,0.24,0.19,0.0,0.5
Metal Gear Rising: Revengeance,X360,2013.0,Action,Konami Digital Entertainment,0.29,0.16,0.0,0.5
Madden NFL 11,PS2,2010.0,Sports,Electronic Arts,0.41,0.02,0.0,0.5
Major League Baseball 2K12,X360,2012.0,Sports,Take-Two Interactive,0.47,0.0,0.0,0.5
Alien: Isolation,XOne,2014.0,Shooter,Sega,0.22,0.24,0.0,0.5
The Price is Right,DS,2008.0,Misc,Ubisoft,0.46,0.0,0.0,0.5
Monster Hunter,PS2,2004.0,Role-Playing,Capcom,0.11,0.08,0.28,0.5
Cars 2,X360,2011.0,Racing,Disney Interactive Studios,0.28,0.17,0.0,0.5
Dreamworks Madagascar Kartz,Wii,2009.0,Racing,Activision,0.29,0.16,0.0,0.5
Tony Hawk's Underground 2,GC,2004.0,Sports,Activision,0.38,0.1,0.0,0.5
SplashDown: Rides Gone Wild,PS2,2003.0,Racing,THQ,0.24,0.19,0.0,0.5
Super Famista 5,SNES,1996.0,Sports,Namco Bandai Games,0.0,0.0,0.5,0.5
Dynasty Warriors: Gundam 2,PS3,2008.0,Action,Namco Bandai Games,0.09,0.07,0.32,0.5
Shrek SuperSlam,PS2,2005.0,Action,Activision,0.24,0.19,0.0,0.5
Rayman Advance,GBA,2001.0,Platform,Ubisoft,0.36,0.13,0.0,0.5
Super Robot Taisen Z,PS2,2008.0,Strategy,Namco Bandai Games,0.0,0.0,0.5,0.5
PoPoLoCrois Monogatari,PS,1996.0,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.46,0.5
Tomb Raider: Anniversary,PS2,2007.0,Action,Eidos Interactive,0.41,0.02,0.0,0.5
Fantastic 4,PS2,2005.0,Action,Activision,0.41,0.01,0.0,0.5
Epic Mickey 2: The Power of Two,PS3,2012.0,Action,Disney Interactive Studios,0.21,0.2,0.0,0.5
Men in Black II: Alien Escape,PS2,2002.0,Shooter,Infogrames,0.24,0.19,0.0,0.5
The Evil Within,X360,2014.0,Action,Bethesda Softworks,0.25,0.2,0.01,0.5
RealSports Tennis,2600,1982.0,Sports,Atari,0.46,0.03,0.0,0.5
Nicktoons: Attack of the Toybots,PS2,2007.0,Platform,THQ,0.24,0.19,0.0,0.5
Raiders of the Lost Ark,2600,1981.0,Action,Atari,0.46,0.03,0.0,0.5
Gauntlet,2600,1982.0,Action,Answer Software,0.46,0.03,0.0,0.5
Ridge Racer 3D,3DS,2011.0,Racing,Namco Bandai Games,0.19,0.15,0.12,0.5
Cars Mater-National Championship,Wii,2007.0,Racing,THQ,0.46,0.0,0.0,0.49
Ace Combat: Assault Horizon,X360,2011.0,Action,Namco Bandai Games,0.3,0.12,0.03,0.49
Resident Evil: The Mercenaries 3D,3DS,2011.0,Action,Capcom,0.16,0.17,0.13,0.49
Super Monkey Ball 3D,3DS,2011.0,Action,Sega,0.26,0.15,0.05,0.49
Tony Hawk's Project 8,X360,2006.0,Sports,Activision,0.44,0.02,0.0,0.49
Tony Hawk's Underground 2,GBA,2004.0,Sports,Activision,0.35,0.13,0.0,0.49
MotorStorm: Apocalypse,PS3,2011.0,Racing,Sony Computer Entertainment,0.21,0.2,0.0,0.49
Ice Hockey,2600,1980.0,Sports,Activision,0.46,0.03,0.0,0.49
Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS3,2015.0,Action,Square Enix,0.0,0.0,0.49,0.49
Lego Batman 3: Beyond Gotham,PSV,2014.0,Action,Warner Bros. Interactive Entertainment,0.09,0.29,0.0,0.49
The Matrix: Path of Neo,PS2,2005.0,Action,Atari,0.41,0.01,0.0,0.49
Kane & Lynch 2: Dog Days,X360,2010.0,Shooter,Square Enix,0.2,0.23,0.01,0.49
