Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Global_Sales
Sonic Adventure 2,DC,2001.0,Platform,Sega,0.0,0.0,0.12,0.12
Burning Road,PS,1996.0,Racing,FunSoft,0.07,0.05,0.0,0.12
Slayers,SNES,1994.0,Role-Playing,Banpresto,0.0,0.0,0.12,0.12
Super Robot Wars OG Saga: Masou Kishin - The Lord of Elemental,DS,2010.0,Strategy,Namco Bandai Games,0.0,0.0,0.12,0.12
IndyCar Series,PS2,2003.0,Racing,Codemasters,0.06,0.05,0.0,0.12
Space Chimps,PS2,2008.0,Platform,Brash Entertainment,0.06,0.05,0.0,0.12
Crash Superpack: Crash Bandicoot 2: N-Tranced / Crash Nitro Kart,GBA,2005.0,Misc,Vivendi Games,0.09,0.03,0.0,0.12
Famicom Mini: TwinBee,GBA,2004.0,Shooter,Konami Digital Entertainment,0.0,0.0,0.12,0.12
4 Game Fun Pack: Monopoly / Boggle / Yahtzee / Battleship,DS,2005.0,Misc,Atari,0.11,0.0,0.0,0.12
Gladiator: Sword of Vengeance,PS2,2003.0,Action,Acclaim Entertainment,0.06,0.05,0.0,0.12
nail'd,PS3,2010.0,Racing,Deep Silver,0.08,0.02,0.0,0.12
PixelJunk Monsters Deluxe,PSP,2010.0,Strategy,Sony Computer Entertainment,0.11,0.0,0.0,0.12
Tom Clancy's EndWar,PSP,2008.0,Strategy,Ubisoft,0.1,0.01,0.0,0.12
Ultimate Card Games,GBA,2003.0,Misc,Telegames,0.09,0.03,0.0,0.12
Jikkyou Powerful Pro Yakyuu 8 Ketteiban,PS2,2001.0,Sports,Konami Digital Entertainment,0.0,0.0,0.12,0.12
Rubik's World,DS,2008.0,Puzzle,Game Factory,0.1,0.01,0.0,0.12
Lost Magic,DS,2006.0,Role-Playing,Ubisoft,0.09,0.0,0.02,0.12
Wallace & Gromit: Curse of the Were-Rabbit,PS2,2005.0,Adventure,Konami Digital Entertainment,0.06,0.05,0.0,0.12
DreamWorks Super Star Kartz,3DS,2011.0,Racing,Activision,0.08,0.03,0.0,0.12
Minute to Win It,DS,2010.0,Misc,Zoo Games,0.11,0.0,0.0,0.12
The Bible Game,GBA,2005.0,Misc,Crave Entertainment,0.09,0.03,0.0,0.12
NFL Head Coach,XB,2006.0,Sports,Electronic Arts,0.09,0.03,0.0,0.12
Pinball Hall of Fame: The Williams Collection,X360,2009.0,Misc,Crave Entertainment,0.11,0.0,0.0,0.12
Medarot 4: Kabuto / Kuwagata Version,GB,2001.0,Role-Playing,Imagineer,0.0,0.0,0.12,0.12
Backyard Sports Football: Rookie Rush,X360,2010.0,Sports,Atari,0.11,0.0,0.0,0.12
Sacred 3,PS3,2014.0,Role-Playing,Deep Silver,0.03,0.05,0.02,0.12
Vacation Isle: Beach Party,Wii,2010.0,Misc,Warner Bros. Interactive Entertainment,0.09,0.02,0.0,0.12
Fit in Six,Wii,2011.0,Sports,Ubisoft,0.11,0.0,0.0,0.12
Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces,PSP,2010.0,Shooter,Namco Bandai Games,0.0,0.0,0.12,0.12
"Ed, Edd n Eddy: The Mis-Edventures",GBA,2005.0,Platform,Midway Games,0.08,0.03,0.0,0.12
Onimusha: Blade Warriors,PS2,2003.0,Fighting,Capcom,0.06,0.05,0.0,0.12
Tecmo Bowl: Kickoff,DS,2008.0,Sports,Tecmo Koei,0.11,0.0,0.0,0.12
Disney's Extreme Skate Adventure,GC,2003.0,Sports,Activision,0.09,0.02,0.0,0.12
Akuji the Heartless,PS,1998.0,Platform,Eidos Interactive,0.07,0.04,0.0,0.12
NBA 2K2,GC,2002.0,Sports,Sega,0.09,0.02,0.0,0.12
7 Days to Die,PS4,2016.0,Action,Telltale Games,0.03,0.07,0.0,0.12
Monster Jam: Path of Destruction,X360,2010.0,Racing,Activision,0.11,0.0,0.0,0.12
Everybody Dance,PS3,2011.0,Misc,Sony Computer Entertainment,0.11,0.0,0.0,0.12
Psychonauts,XB,2005.0,Platform,THQ,0.09,0.03,0.0,0.12
Power Gig: Rise of the SixString,X360,2010.0,Misc,Unknown,0.11,0.0,0.0,0.12
Deus Ex: Human Revolution,WiiU,2013.0,Shooter,Square Enix,0.06,0.05,0.0,0.12
Jeremy McGrath Supercross World,GC,2002.0,Racing,Acclaim Entertainment,0.09,0.02,0.0,0.12
Uta no * Prince-Sama: All Star,PSP,2013.0,Action,Broccoli,0.0,0.0,0.12,0.12
HardBall 5,PS,1996.0,Sports,SPS,0.07,0.04,0.0,0.12
Airborne Troops: Countdown to D-Day,PS2,2005.0,Shooter,Playlogic Game Factory,0.06,0.05,0.0,0.12
MLB Inside Pitch 2003,XB,2003.0,Sports,Microsoft Game Studios,0.09,0.03,0.0,0.12
ArmA III,PC,2013.0,Shooter,Bohemia Interactive,0.0,0.1,0.0,0.12
The Walking Dead: Season Two,X360,2014.0,Adventure,Telltale Games,0.04,0.07,0.0,0.12
Marvel Trading Card Game,DS,2007.0,Misc,Konami Digital Entertainment,0.11,0.0,0.0,0.12
One Piece: Super Grand Battle! X,3DS,2014.0,Fighting,Namco Bandai Games,0.0,0.0,0.12,0.12
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,DS,2011.0,Action,THQ,0.07,0.03,0.0,0.12
Self-Defense Training Camp,X360,2011.0,Sports,Ubisoft,0.08,0.03,0.0,0.12
Battles of Prince of Persia,DS,2005.0,Strategy,Ubisoft,0.1,0.01,0.0,0.12
Deca Sports Extreme,3DS,2011.0,Sports,Hudson Soft,0.08,0.0,0.03,0.12
Cruis'n,Wii,2007.0,Racing,Midway Games,0.1,0.01,0.0,0.12
Hatsune Miku: Project Diva X,PSV,2016.0,Misc,Sega,0.01,0.0,0.1,0.12
Battle Arena Toshinden Remix,SAT,1994.0,Fighting,Sega,0.0,0.0,0.12,0.12
Assassin's Creed Chronicles,PSV,2016.0,Action,Ubisoft,0.02,0.06,0.01,0.12
Legends of Wrestling II,GC,2002.0,Fighting,Acclaim Entertainment,0.09,0.02,0.0,0.12
Tropico 5,PC,2014.0,Simulation,Kalypso Media,0.02,0.08,0.0,0.12
A.C.E.: Another Century's Episode Portable,PSP,2011.0,Simulation,Namco Bandai Games,0.0,0.0,0.12,0.12
Dragon Quest Builders: Revive Alefgard,PS3,2016.0,Role-Playing,Square Enix,0.0,0.0,0.12,0.12
Rodea the Sky Soldier,WiiU,2015.0,Action,Nippon Ichi Software,0.08,0.02,0.01,0.12
Peggle: Dual Shot,DS,2009.0,Puzzle,PopCap Games,0.11,0.0,0.0,0.12
Jikkyou Powerful Pro Yakyuu 9,GC,2002.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.12
Sniper Elite,Wii,2010.0,Shooter,Reef Entertainment,0.08,0.03,0.0,0.12
Etrian Odyssey V,3DS,2016.0,Role-Playing,Atlus,0.0,0.0,0.12,0.12
Jikkyou Powerful Pro Yakyuu 2014,PSV,2014.0,Sports,Konami Digital Entertainment,0.0,0.0,0.12,0.12
Barbie as The Island Princess,PS2,2007.0,Adventure,Activision,0.06,0.04,0.0,0.12
Crime Killer,PS,1998.0,Racing,Interplay,0.07,0.04,0.0,0.12
NPPL: Championship Paintball 2009,Wii,2008.0,Shooter,Activision Value,0.11,0.0,0.0,0.12
Backyard Wrestling 2: There Goes the Neighborhood,XB,2004.0,Fighting,Eidos Interactive,0.09,0.03,0.0,0.12
Dementium II,DS,2010.0,Shooter,SouthPeak Games,0.09,0.02,0.0,0.12
Don Bradman Cricket 14,PS4,2015.0,Sports,Tru Blu Entertainment,0.01,0.09,0.0,0.12
USA Today Crossword Challenge,DS,2008.0,Puzzle,Destineer,0.11,0.0,0.0,0.12
MegaTagmension Blanc + Neptune VS Zombies,PSV,2015.0,Action,Idea Factory International,0.02,0.03,0.05,0.12
Bishoujo Senshi Sailormoon S: Juugai Rantou!? Shuyaku Soudatsusen,SNES,1994.0,Fighting,Angel Studios,0.0,0.0,0.12,0.12
SD Gundam G Generation-F.I.F,PS,2001.0,Strategy,Namco Bandai Games,0.0,0.0,0.11,0.12
Jaws: Ultimate Predator,3DS,2011.0,Action,Majesco Entertainment,0.11,0.0,0.0,0.12
Yakuza Kiwami,PS3,2016.0,Adventure,Sega,0.0,0.0,0.12,0.12
Raiden IV,X360,2008.0,Shooter,Moss,0.1,0.0,0.01,0.12
Deception IV: Blood Ties,PS3,2014.0,Action,Tecmo Koei,0.02,0.02,0.06,0.12
The Walking Dead: Survival Instinct,WiiU,2013.0,Shooter,Activision,0.08,0.03,0.0,0.12
Rock Band: Metal Track Pack,PS3,2009.0,Misc,MTV Games,0.11,0.0,0.0,0.12
Charm Girls Club: My Perfect Prom,DS,2009.0,Simulation,Electronic Arts,0.11,0.0,0.0,0.12
DreamWorks Super Star Kartz,PS3,2011.0,Racing,Activision,0.06,0.03,0.0,0.12
Harukanaru Augusta 2: Masters,SNES,1993.0,Sports,T&E Soft,0.0,0.0,0.12,0.12
Castlevania: Curse of Darkness,XB,2005.0,Action,Konami Digital Entertainment,0.09,0.03,0.0,0.12
Spider-Man: Edge of Time,3DS,2011.0,Action,Activision,0.08,0.03,0.0,0.12
Mobil 1 Rally Championship,PS,2000.0,Racing,Electronic Arts,0.07,0.04,0.0,0.12
King of Colosseum (Red): Shin Nippon x Zen Nippon x Pancrase Disc,PS2,2002.0,Fighting,Spike,0.0,0.0,0.12,0.12
Turok: Evolution,GBA,2002.0,Shooter,Acclaim Entertainment,0.08,0.03,0.0,0.12
The Clique: Diss and Make Up,DS,2009.0,Adventure,Warner Bros. Interactive Entertainment,0.11,0.0,0.0,0.12
Love Live! School Idol Paradise,PSV,2014.0,Misc,Kadokawa Games,0.0,0.0,0.12,0.12
Rugrats: Totally Angelica,PS,2001.0,Adventure,THQ,0.06,0.04,0.0,0.12
Nightshade,PS2,2003.0,Action,Sega,0.06,0.04,0.0,0.12
NFL Tour,PS3,2008.0,Sports,Electronic Arts,0.1,0.01,0.0,0.12
Ridge Racer Unbounded,X360,2012.0,Racing,Namco Bandai Games,0.05,0.05,0.0,0.12
CSI: Crime Scene Investigation,XB,2004.0,Adventure,Ubisoft,0.09,0.03,0.0,0.12
The Lord of the Rings: Aragorn's Quest,PSP,2010.0,Action,Warner Bros. Interactive Entertainment,0.07,0.02,0.0,0.12
Yogi Bear: The Video Game,Wii,2010.0,Action,D3Publisher,0.06,0.05,0.0,0.12
Makai Shin Trillion,PSV,2014.0,Role-Playing,Idea Factory,0.02,0.02,0.06,0.12
Buffy the Vampire Slayer: Chaos Bleeds,XB,2003.0,Action,Vivendi Games,0.09,0.03,0.0,0.12
Lost Horizon,PC,2010.0,Adventure,Deep Silver,0.0,0.1,0.0,0.12
Hanagumi Taisen Columns,SAT,1997.0,Puzzle,Sega,0.0,0.0,0.12,0.12
Tales of Destiny 2,PSP,2007.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.12,0.12
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,GC,2005.0,Action,Konami Digital Entertainment,0.09,0.02,0.0,0.12
Power Pro Kun Pocket 14,DS,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.12,0.12
Get Up and Dance,Wii,2011.0,Misc,O-Games,0.06,0.04,0.0,0.12
Merv Griffin's Crosswords,Wii,2008.0,Puzzle,THQ,0.11,0.0,0.0,0.12
Rango: The Video Game,DS,2011.0,Action,Electronic Arts,0.07,0.03,0.0,0.12
Planet 51,PS3,2009.0,Action,Sega,0.07,0.03,0.0,0.12
Ultimate Puzzle Games: Sudoku Edition,DS,2007.0,Puzzle,Telegames,0.11,0.0,0.0,0.12
Tokyo Twilight Ghost Hunters,PSV,2014.0,Role-Playing,Aksys Games,0.06,0.01,0.02,0.12
Deadpool,XOne,2015.0,Action,Activision,0.08,0.03,0.0,0.12
UN Squadron,SNES,1991.0,Shooter,Capcom,0.0,0.0,0.12,0.12
Tecmo Super Bowl,PS,1996.0,Sports,Tecmo Koei,0.06,0.04,0.0,0.12
TMNT,PSP,2007.0,Action,Ubisoft,0.1,0.01,0.0,0.12
Dora the Explorer: Journey to the Purple Planet,GC,2005.0,Adventure,Global Star,0.09,0.02,0.0,0.12
Lunar 2: Eternal Blue,SAT,1998.0,Role-Playing,Kadokawa Shoten,0.0,0.0,0.12,0.12
NHL Powerplay '96,PS,1996.0,Sports,Virgin Interactive,0.06,0.04,0.0,0.12
Thousand Arms,PS,1998.0,Role-Playing,Atlus,0.06,0.04,0.0,0.12
de Blob 2,DS,2011.0,Platform,THQ,0.09,0.02,0.0,0.12
Arctic Thunder,XB,2001.0,Racing,Midway Games,0.09,0.02,0.0,0.12
Hyperdimension Neptunia Re;Birth 3,PSV,2014.0,Action,Idea Factory International,0.07,0.01,0.0,0.12
Barnyard,GC,2006.0,Action,THQ,0.09,0.02,0.0,0.12
Stolen Song,PS,1998.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.11,0.12
Darkspore,PC,2011.0,Role-Playing,Electronic Arts,0.07,0.03,0.0,0.12
2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,X360,2013.0,Misc,Ubisoft,0.09,0.01,0.0,0.12
Armored Core: Verdict Day,PS3,2013.0,Simulation,From Software,0.0,0.0,0.12,0.12
Yattaman DS: BikkuriDokkiri Daisakusen da Koron,DS,2008.0,Action,Takara Tomy,0.0,0.0,0.12,0.12
Harvey Birdman: Attorney at Law,PS2,2008.0,Adventure,Capcom,0.06,0.04,0.0,0.12
Wipeout 2,PS3,2011.0,Misc,Activision,0.11,0.0,0.0,0.12
Dawn of Discovery,DS,2009.0,Simulation,Ubisoft,0.07,0.03,0.0,0.12
DEATH NOTE: Kira Game,DS,2007.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.12,0.12
Sengoku Cyber: Fujimaru Jigokuhen,PS,1995.0,Strategy,Sony Computer Entertainment,0.0,0.0,0.11,0.12
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol.10: CR Shinseiki Evangelion: Kiseki no Kachi,PS2,2007.0,Misc,D3Publisher,0.0,0.0,0.12,0.12
ASH: Archaic Sealed Heat,DS,2007.0,Role-Playing,Nintendo,0.0,0.0,0.12,0.12
Brunswick Pro Bowling,3DS,2011.0,Sports,Crave Entertainment,0.11,0.0,0.0,0.12
Fantastic Four: Rise of the Silver Surfer,X360,2007.0,Action,Take-Two Interactive,0.1,0.01,0.0,0.12
Dorabase 2: Nettou Ultra Stadium,DS,2009.0,Sports,Namco Bandai Games,0.0,0.0,0.12,0.12
Center Ring Boxing,SAT,1994.0,Fighting,JVC,0.0,0.0,0.12,0.12
NHL 2K3,XB,2002.0,Sports,Sega,0.09,0.02,0.0,0.12
Puzzler World 2,DS,2010.0,Puzzle,Ubisoft,0.02,0.07,0.0,0.12
Die Hard: Vendetta,GC,2002.0,Shooter,NDA Productions,0.09,0.02,0.0,0.12
Sword Art Online: Hollow Fragment,PS4,2015.0,Role-Playing,Namco Bandai Games,0.0,0.1,0.0,0.12
F1 2002,PS2,2002.0,Racing,Electronic Arts,0.05,0.04,0.02,0.12
Hasbro Family Game Night Fun Pack,Wii,2011.0,Misc,Electronic Arts,0.11,0.0,0.0,0.12
FIFA Soccer,PSP,2005.0,Sports,Electronic Arts,0.11,0.0,0.0,0.12
Dead Island Definitive Collection,PS4,2016.0,Action,Deep Silver,0.02,0.07,0.01,0.12
Sphinx and the Cursed Mummy,XB,2003.0,Action,THQ,0.09,0.02,0.0,0.12
Army Men: Soldiers of Misfortune,DS,2008.0,Shooter,Zoo Games,0.11,0.0,0.0,0.12
GT Advance 2: Rally Racing,GBA,2001.0,Racing,THQ,0.08,0.03,0.0,0.11
Mystery P.I. - Portrait of a Thief,DS,2008.0,Adventure,Unknown,0.11,0.0,0.0,0.11
Yakuza,PS3,2012.0,Action,Sega,0.0,0.0,0.11,0.11
DOA 2: Dead or Alive 2 Hardcore,PS2,2000.0,Fighting,Tecmo Koei,0.0,0.0,0.11,0.11
